Date,BTC_log_ret,GSPC_adj_price,GSPC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,lag_BTC_log_ret,lag_GSPC_adj_price,lag_GSPC_log_ret,lag_NVDA_adj_price,lag_NVDA_log_ret,lag_Gold_adj_price,lag_Gold_log_ret,lag_US_inflation_rate,lag_3_month_LIBOR,,,,,
8/25/2016,-0.00417984,"2,172.47",-0.00136616,60.836731,-0.006641306,1322.69,-0.009113926,0.0149,0.0082933,0.00784057,2161.74,-0.000929379,52.010376,-0.011696082,1330.46,-0.008785312,0.0149,0.0068785,,,,,
8/26/2016,0.00326592,"2,169.04",-0.001580064,61.331089,0.008093141,1321.31,-0.001043873,0.0147,0.0083344,0.01474169,2166.89,0.002379462,52.276836,0.00511013,1328.73,-0.001301148,0.0149,0.006956,,,,,
8/29/2016,-0.00960346,"2,180.38",0.005214429,61.291553,-0.00064484,1315.76,-0.004209223,0.0146,0.00837775,-0.00037148,2163.78,-0.001436205,52.819641,0.010329744,1329.31,0.000436412,0.0144,0.006971,,,,,
8/30/2016,0.00588743,"2,176.12",-0.001955592,60.9356,-0.005824467,1319.6,0.002914215,0.0146,0.0084211,-0.01072821,2173.02,0.004261209,53.510487,0.012994543,1328.4,-0.0006848,0.0146,0.007016,,,,,
8/31/2016,-0.00352134,"2,170.95",-0.002378691,60.648869,-0.004716582,1310.96,-0.006568967,0.0147,0.0083933,-0.001007,2165.17,-0.00361907,52.523575,-0.018615537,1318.31,-0.007624597,0.0152,0.007145,,,,,
9/1/2016,-0.00552377,"2,170.86",-0.000041386,62.438473,0.029080653,1306.78,-0.003193597,0.0145,0.0083567,-0.02187632,2175.03,0.004543627,53.954594,0.026880725,1328.81,0.007933192,0.0151,0.00721,,,,,
9/2/2016,0.0056454,"2,179.98",0.004192242,61.825462,-0.009866354,1310.1,0.002537374,0.0147,0.0083511,0.00533449,2168.48,-0.003016019,54.951374,0.018305844,1319.06,-0.007364443,0.015,0.007335,,,,,
9/6/2016,0.05887128,"2,186.48",0.002977242,62.408813,0.009391213,1325.09,0.011376911,0.0149,0.0084067,-0.00355316,2169.18,0.000322733,55.888947,0.016917947,1317.91,-0.000872213,0.015,0.00743,,,,,
9/7/2016,0.00669401,"2,186.16",-0.000146396,61.489285,-0.014843567,1347.8,0.016993252,0.0151,0.0083356,0.00393529,2166.58,-0.001199261,55.326412,-0.010116225,1315.6,-0.001754313,0.0149,0.007515,,,,,
9/8/2016,0.0189874,"2,181.30",-0.002225488,61.934223,0.007209971,1344.61,-0.002369625,0.0152,0.0084544,0.00103866,2170.06,0.001604921,55.444843,0.002138299,1338.3,0.017107316,0.0152,0.007565,,,,,
9/9/2016,-0.00553965,"2,127.81",-0.024827742,58.84938,-0.051091604,1334.51,-0.007539825,0.015,0.0085222,0.00298776,2173.6,0.00162998,56.352795,0.016243133,1338.13,-0.000127035,0.0149,0.007591,,,,,
9/12/2016,-0.02375223,"2,159.04",0.014570387,60.065517,0.020454618,1325.8,-0.006548132,0.0151,0.0085578,-0.08034337,2170.84,-0.001270594,55.98764,-0.006500888,1346.25,0.006049833,0.0146,0.007591,,,,,
9/13/2016,0.00164274,"2,127.02",-0.014941748,59.195435,-0.014591489,1327.05,0.000942383,0.0149,0.0085028,-0.10201777,2157.03,-0.006381941,55.306664,-0.012237545,1355.3,0.006699883,0.0144,0.007676,,,,,
9/14/2016,0.00236081,"2,125.77",-0.000587849,59.719456,0.008813436,1318.5,-0.006463707,0.0149,0.0085389,0.0339046,2163.79,0.003129043,55.4547,0.002673064,1360.96,0.004167501,0.0146,0.007776,,,,,
9/15/2016,-0.00578074,"2,147.26",0.010058516,61.983658,0.037212906,1321.06,0.001939718,0.0149,0.0085656,0.02086321,2164.25,0.000212549,56.481094,0.018339491,1354.36,-0.004861315,0.0147,0.007876,,,,,
9/16/2016,-0.00031298,"2,139.16",-0.003779428,62.131969,0.002389886,1313.87,-0.005457464,0.0151,0.0085711,-0.00563587,2182.87,0.008566697,57.438396,0.016807037,1359.85,0.004045382,0.015,0.0079235,,,,,
9/19/2016,0.0037165,"2,139.12",-0.000018603,62.952614,0.01312163,1312.94,-0.000708083,0.015,0.0086067,0.02746101,2180.89,-0.000907577,57.97134,0.009235751,1333.37,-0.019664827,0.0151,0.008065,,,,,
9/20/2016,-0.00151124,"2,139.76",0.000299094,62.37915,-0.0091512,1312.03,-0.000693341,0.0149,0.0086589,-0.00551386,2181.74,0.000389718,58.119373,0.0025503,1332.26,-0.000832824,0.0149,0.00816,,,,,
9/21/2016,-0.01851628,"2,163.12",0.010858,64.129204,0.027668776,1315.71,0.002800888,0.0151,0.0086333,0.00728879,2175.49,-0.002868797,57.744343,-0.006473663,1350.6,0.01367219,0.0144,0.008176,,,,,
9/22/2016,-0.00142444,"2,177.18",0.006478752,64.287407,0.002463904,1330.15,0.010915274,0.0155,0.0085672,-0.00504564,2185.79,0.004723415,58.918777,0.020134447,1343.21,-0.005486666,0.0147,0.00817,,,,,
9/23/2016,0.01090793,"2,164.69",-0.005753293,64.218193,-0.001077214,1333.1,0.002215339,0.0157,0.0085294,-0.00265153,2184.05,-0.000796363,62.215069,0.054437403,1335.96,-0.005412137,0.0144,0.0081825,,,,,
9/26/2016,0.00858885,"2,146.10",-0.00862485,63.615067,-0.009436206,1333.78,0.000509959,0.0154,0.0085294,-0.03519587,2190.15,0.002789016,62.155853,-0.000952248,1337.57,0.0012044,0.0145,0.0080411,,,,,
9/27/2016,-0.00308019,"2,159.93",0.006423495,65.790268,0.03362158,1334.46,0.000509699,0.0152,0.0085378,0.01782205,2178.15,-0.005494142,61.780819,-0.006052045,1345.99,0.006275267,0.0144,0.0080128,,,,,
9/28/2016,-0.0023784,"2,171.37",0.005282576,66.027588,0.00360073,1322.86,-0.008730656,0.0156,0.0083769,-0.00733495,2182.22,0.001866846,60.3498,-0.023435311,1342.9,-0.002298347,0.0147,0.0081128,,,,,
9/29/2016,0.00158623,"2,151.13",-0.009365128,66.64061,0.009241497,1321.26,-0.001210233,0.0154,0.0084561,0.00191715,2187.02,0.002197202,61.287361,0.015416005,1351.23,0.006183834,0.0147,0.00811,,,,,
9/30/2016,0.00664793,"2,168.27",0.007936393,67.747971,0.01648036,1322.39,0.000854879,0.016,0.0085367,0.00227836,2183.87,-0.00144131,61.445274,0.002573286,1347.02,-0.003120544,0.0148,0.0081711,,,,,
10/3/2016,0.00392844,"2,161.20",-0.003266023,67.678757,-0.001022162,1314.86,-0.005710509,0.0163,0.0085789,0.01913374,2182.64,-0.000563482,61.70187,0.004167313,1333.86,-0.009817751,0.0147,0.0082544,,,,,
10/4/2016,-0.00315791,"2,150.49",-0.004967882,67.530464,-0.002193535,1307.85,-0.005345629,0.0162,0.0086433,-0.00570864,2186.9,0.001949867,62.20118,0.008059732,1336.7,0.002126896,0.0148,0.0082544,,,,,
10/5/2016,0.0037785,"2,159.73",0.004287486,67.461235,-0.001025678,1269.92,-0.029430661,0.0162,0.0086794,-0.0055518,2175.44,-0.005254055,61.242111,-0.01553893,1334.8,-0.001422422,0.0148,0.0082544,,,,,
10/6/2016,0.00083229,"2,160.77",0.000481444,66.581268,-0.01312986,1264.98,-0.003897595,0.0164,0.0087156,-0.00417984,2172.47,-0.00136616,60.836731,-0.006641306,1322.69,-0.009113926,0.0149,0.0082933,,,,,
10/7/2016,0.00666593,"2,153.74",-0.003258788,66.096794,-0.007303033,1252.98,-0.009531598,0.0163,0.0087606,0.00326592,2169.04,-0.001580064,61.331089,0.008093141,1321.31,-0.001043873,0.0147,0.0083344,,,,,
10/10/2016,0.00302562,"2,163.66",0.00459533,66.343971,0.003732647,1259.62,0.005285374,0.01635,0.0087389,-0.00960346,2180.38,0.005214429,61.291553,-0.00064484,1315.76,-0.004209223,0.0146,0.00837775,,,,,
10/11/2016,0.03504954,"2,136.73",-0.012524578,65.384888,-0.014561729,1257.07,-0.002026472,0.0164,0.008775,0.00588743,2176.12,-0.001955592,60.9356,-0.005824467,1319.6,0.002914215,0.0146,0.0084211,,,,,
10/12/2016,-0.00764139,"2,139.18",0.001145933,65.681519,0.004526431,1253.5,-0.002843978,0.0164,0.0088111,-0.00352134,2170.95,-0.002378691,60.648869,-0.004716582,1310.96,-0.006568967,0.0147,0.0083933,,,,,
10/13/2016,0.00094267,"2,132.55",-0.003104076,64.613686,-0.016391346,1256.67,0.002525727,0.0163,0.0088,-0.00552377,2170.86,-0.000041386,62.438473,0.029080653,1306.78,-0.003193597,0.0145,0.0083567,,,,,
10/14/2016,0.00562182,"2,132.98",0.000201584,65.246468,0.009745669,1253.71,-0.00235821,0.0167,0.0088167,0.0056454,2179.98,0.004192242,61.825462,-0.009866354,1310.1,0.002537374,0.0147,0.0083511,,,,,
10/17/2016,-0.00186,"2,126.50",-0.003042618,64.87075,-0.005775086,1251.71,-0.001596539,0.0168,0.0087761,0.05887128,2186.48,0.002977242,62.408813,0.009391213,1325.09,0.011376911,0.0149,0.0084067,,,,,
10/18/2016,-0.00192616,"2,139.60",0.006141506,65.859505,0.015126932,1257.71,0.004781991,0.0166,0.0088122,0.00669401,2186.16,-0.000146396,61.489285,-0.014843567,1347.8,0.016993252,0.0151,0.0083356,,,,,
10/19/2016,-0.01173071,"2,144.29",0.002189572,65.721069,-0.002104202,1259.73,0.001604805,0.0168,0.0088067,0.0189874,2181.3,-0.002225488,61.934223,0.007209971,1344.61,-0.002369625,0.0152,0.0084544,,,,,
10/20/2016,0.00053909,"2,141.34",-0.001376671,66.966873,0.018778505,1268.44,0.006890387,0.0168,0.0088178,-0.00553965,2127.81,-0.024827742,58.84938,-0.051091604,1334.51,-0.007539825,0.015,0.0085222,,,,,
10/21/2016,0.00311786,"2,141.16",-0.000084145,66.779015,-0.00280918,1262.24,-0.004899879,0.0167,0.0088178,-0.02375223,2159.04,0.014570387,60.065517,0.020454618,1325.8,-0.006548132,0.0151,0.0085578,,,,,
10/24/2016,0.03253849,"2,151.33",0.004738595,69.913284,0.04586679,1262.31,0.000055455,0.0166,0.0088372,0.00164274,2127.02,-0.014941748,59.195435,-0.014591489,1327.05,0.000942383,0.0149,0.0085028,,,,,
10/25/2016,0.00584133,"2,143.16",-0.003804957,71.060249,0.016272421,1265.05,0.002168271,0.017,0.0088567,0.00236081,2125.77,-0.000587849,59.719456,0.008813436,1318.5,-0.006463707,0.0149,0.0085389,,,,,
10/26/2016,0.03100803,"2,139.43",-0.001741928,71.34697,0.004026782,1271.58,0.005148575,0.0171,0.0089039,-0.00578074,2147.26,0.010058516,61.983658,0.037212906,1321.06,0.001939718,0.0149,0.0085656,,,,,
10/27/2016,0.01464965,"2,133.04",-0.002991196,69.883636,-0.02072336,1264.6,-0.005504355,0.0172,0.0088733,-0.00031298,2139.16,-0.003779428,62.131969,0.002389886,1313.87,-0.005457464,0.0151,0.0085711,,,,,
10/28/2016,0.0019449,"2,126.41",-0.00311314,69.764992,-0.001699179,1267.37,0.00218802,0.0173,0.0088594,0.0037165,2139.12,-0.000018603,62.952614,0.01312163,1312.94,-0.000708083,0.015,0.0086067,,,,,
10/31/2016,0.01628087,"2,126.15",-0.000122284,70.358231,0.008467441,1275.01,0.006010135,0.0173,0.0088428,-0.00151124,2139.76,0.000299094,62.37915,-0.0091512,1312.03,-0.000693341,0.0149,0.0086589,,,,,
11/1/2016,0.04029173,"2,111.72",-0.006810019,68.272003,-0.030100007,1276.06,0.000823184,0.0172,0.0088094,-0.01851628,2163.12,0.010858,64.129204,0.027668776,1315.71,0.002800888,0.0151,0.0086333,,,,,
11/2/2016,0.01501436,"2,097.94",-0.006546885,67.985283,-0.004208515,1293.18,0.013327095,0.017,0.0087567,-0.00142444,2177.18,0.006478752,64.287407,0.002463904,1330.15,0.010915274,0.0155,0.0085672,,,,,
11/3/2016,-0.07296542,"2,088.66",-0.004433213,67.194283,-0.011703086,1301.96,0.00676652,0.0168,0.0088094,0.01090793,2164.69,-0.005753293,64.218193,-0.001077214,1333.1,0.002215339,0.0157,0.0085294,,,,,
11/4/2016,0.02087825,"2,085.18",-0.00166752,66.80867,-0.005755307,1299.2,-0.002122131,0.0168,0.0088261,0.00858885,2146.1,-0.00862485,63.615067,-0.009436206,1333.78,0.000509959,0.0154,0.0085294,,,,,
11/7/2016,-0.00014221,"2,131.52",0.0219802,70.46698,0.053311369,1289.82,-0.007246017,0.0171,0.0088678,-0.00308019,2159.93,0.006423495,65.790268,0.03362158,1334.46,0.000509699,0.0152,0.0085378,,,,,
11/8/2016,0.00951188,"2,139.56",0.003764878,70.358231,-0.001544454,1281,-0.006861651,0.0173,0.0088233,-0.0023784,2171.37,0.005282576,66.027588,0.00360073,1322.86,-0.008730656,0.0156,0.0083769,,,,,
11/9/2016,0.01872892,"2,163.26",0.01101612,69.171753,-0.017007192,1332,0.039040549,0.0182,0.008865,0.00158623,2151.13,-0.009365128,66.64061,0.009241497,1321.26,-0.001210233,0.0154,0.0084561,,,,,
11/10/2016,-0.01075907,"2,167.48",0.001948845,67.006424,-0.03180409,1285.25,-0.03572832,0.0188,0.0090206,0.00664793,2168.27,0.007936393,67.747971,0.01648036,1322.39,0.000854879,0.016,0.0085367,,,,,
11/11/2016,0.0012291,"2,164.45",-0.001398928,86.978836,0.260876329,1260,-0.019841531,0.01855,0.0090567,0.00392844,2161.2,-0.003266023,67.678757,-0.001022162,1314.86,-0.005710509,0.0163,0.0085789,,,,,
11/14/2016,-0.01602646,"2,164.20",-0.000115509,82.697609,-0.050474135,1224.05,-0.028946688,0.0183,0.0091122,-0.00315791,2150.49,-0.004967882,67.530464,-0.002193535,1307.85,-0.005345629,0.0162,0.0086433,,,,,
11/15/2016,0.00931789,"2,180.39",0.007452955,85.218887,0.030032398,1224.9,0.000694175,0.0182,0.0090622,0.0037785,2159.73,0.004287486,67.461235,-0.001025678,1269.92,-0.029430661,0.0162,0.0086794,,,,,
11/16/2016,0.04476575,"2,176.94",-0.001583517,90.597588,0.061204503,1228.38,0.00283702,0.0183,0.0090872,0.00083229,2160.77,0.000481444,66.581268,-0.01312986,1264.98,-0.003897595,0.0164,0.0087156,,,,,
11/17/2016,-0.00433618,"2,187.12",0.004665469,91.349014,0.008259899,1225.46,-0.002379944,0.0187,0.0091122,0.00666593,2153.74,-0.003258788,66.096794,-0.007303033,1252.98,-0.009531598,0.0163,0.0087606,,,,,
11/18/2016,0.01421733,"2,181.90",-0.002389651,92.308098,0.010444384,1212.96,-0.01025263,0.019,0.0091622,0.00302562,2163.66,0.00459533,66.343971,0.003732647,1259.62,0.005285374,0.01635,0.0087389,,,,,
11/21/2016,-0.0165548,"2,198.18",0.007433702,91.932373,-0.004078643,1211.91,-0.000866026,0.0191,0.0091983,0.03504954,2136.73,-0.012524578,65.384888,-0.014561729,1257.07,-0.002026472,0.0164,0.008775,,,,,
11/22/2016,0.01623543,"2,202.94",0.002163091,92.594826,0.007180035,1217.8,0.004848325,0.019,0.0092483,-0.00764139,2139.18,0.001145933,65.681519,0.004526431,1253.5,-0.002843978,0.0164,0.0088111,,,,,
11/23/2016,-0.00903786,"2,204.72",0.000807698,93.050316,0.004907114,1211.96,-0.004807068,0.0192,0.0093011,0.00094267,2132.55,-0.003104076,64.613686,-0.016391346,1256.67,0.002525727,0.0163,0.0088,,,,,
11/25/2016,-0.0039563,"2,213.35",0.003906746,93.238472,0.002020047,1189.06,-0.019075805,0.0189,0.0093733,0.00562182,2132.98,0.000201584,65.246468,0.009745669,1253.71,-0.00235821,0.0167,0.0088167,,,,,
11/28/2016,-0.0079055,"2,201.72",-0.005268389,93.18895,-0.000531274,1193.9,0.00406218,0.0185,0.0093511,-0.00186,2126.5,-0.003042618,64.87075,-0.005775086,1251.71,-0.001596539,0.0168,0.0087761,,,,,
11/29/2016,-0.00028544,"2,204.66",0.001334402,92.337364,-0.009180282,1191.76,-0.001794053,0.0186,0.0093067,-0.00192616,2139.6,0.006141506,65.859505,0.015126932,1257.71,0.004781991,0.0166,0.0088122,,,,,
11/30/2016,0.01362347,"2,198.81",-0.00265693,91.297646,-0.011323866,1191.51,-0.000209796,0.0194,0.0093417,-0.01173071,2144.29,0.002189572,65.721069,-0.002104202,1259.73,0.001604805,0.0168,0.0088067,,,,,
12/1/2016,0.01474941,"2,191.08",-0.003521723,86.78228,-0.050722551,1173.88,-0.014906909,0.0197,0.0094167,0.00053909,2141.34,-0.001376671,66.966873,0.018778505,1268.44,0.006890387,0.0168,0.0088178,,,,,
12/2/2016,0.02759002,"2,191.95",0.000396928,87.584343,0.009199796,1173.95,0.00005963,0.0191,0.0094639,0.00311786,2141.16,-0.000084145,66.779015,-0.00280918,1262.24,-0.004899879,0.0167,0.0088178,,,,,
12/5/2016,-0.02504296,"2,204.71",0.005804427,90.980774,0.03804596,1178.31,0.003707077,0.0194,0.0094806,0.03253849,2151.33,0.004738595,69.913284,0.04586679,1262.31,0.000055455,0.0166,0.0088372,,,,,
12/6/2016,0.00724926,"2,212.23",0.003405084,92.47599,0.016300834,1171.71,-0.005616988,0.0195,0.0095083,0.00584133,2143.16,-0.003804957,71.060249,0.016272421,1265.05,0.002168271,0.017,0.0088567,,,,,
12/7/2016,0.00510328,"2,241.35",0.013077359,94.139557,0.017829287,1167.38,-0.003702299,0.0192,0.0095083,0.03100803,2139.43,-0.001741928,71.34697,0.004026782,1271.58,0.005148575,0.0171,0.0089039,,,,,
12/8/2016,0.00348292,"2,246.19",0.002157015,92.565132,-0.016865804,1175.54,0.006965695,0.0195,0.0095306,0.01464965,2133.04,-0.002991196,69.883636,-0.02072336,1264.6,-0.005504355,0.0172,0.0088733,,,,,
12/9/2016,0.00256543,"2,259.53",0.005921419,90.921379,-0.01791736,1167.4,-0.006948563,0.0196,0.009565,0.0019449,2126.41,-0.00311314,69.764992,-0.001699179,1267.37,0.00218802,0.0173,0.0088594,,,,,
12/12/2016,0.00940195,"2,256.96",-0.001138082,88.713211,-0.024586348,1157.43,-0.008577024,0.0198,0.0095872,0.01628087,2126.15,-0.000122284,70.358231,0.008467441,1275.01,0.006010135,0.0173,0.0088428,,,,,
12/13/2016,0.00060231,"2,271.72",0.006518483,90.277725,0.017481934,1161.93,0.003880386,0.0195,0.0096344,0.04029173,2111.72,-0.006810019,68.272003,-0.030100007,1276.06,0.000823184,0.0172,0.0088094,,,,,
12/14/2016,0.00117795,"2,253.28",-0.008150296,95.506058,0.056298928,1160.2,-0.001490012,0.0194,0.0097039,0.01501436,2097.94,-0.006546885,67.985283,-0.004208515,1293.18,0.013327095,0.017,0.0087567,,,,,
12/15/2016,-0.00434736,"2,262.03",0.003875708,97.743942,0.023161543,1141.08,-0.016617222,0.019,0.0099317,-0.07296542,2088.66,-0.004433213,67.194283,-0.011703086,1301.96,0.00676652,0.0168,0.0088094,,,,,
12/16/2016,0.00872686,"2,258.07",-0.001752157,99.427307,0.017075572,1131.76,-0.008201239,0.0186,0.0099733,0.02087825,2085.18,-0.00166752,66.80867,-0.005755307,1299.2,-0.002122131,0.0168,0.0088261,,,,,
12/19/2016,0.00988839,"2,262.53",0.001973173,100.635376,0.012077052,1138.51,0.005946447,0.0186,0.0099428,-0.00014221,2131.52,0.0219802,70.46698,0.053311369,1289.82,-0.007246017,0.0171,0.0088678,,,,,
12/20/2016,0.01025367,"2,270.76",0.003630913,104.140709,0.03423911,1136.66,-0.001626252,0.019,0.0099622,0.00951188,2139.56,0.003764878,70.358231,-0.001544454,1281,-0.006861651,0.0173,0.0088233,,,,,
12/21/2016,0.04085795,"2,265.18",-0.002460386,104.794243,0.006255881,1134.42,-0.00197263,0.0191,0.0099761,0.01872892,2163.26,0.01101612,69.171753,-0.017007192,1332,0.039040549,0.0182,0.008865,,,,,
12/22/2016,0.0356285,"2,260.96",-0.001864711,106.061722,0.012022371,1129.86,-0.004027776,0.0195,0.0099706,-0.01075907,2167.48,0.001948845,67.006424,-0.03180409,1285.25,-0.03572832,0.0188,0.0090206,,,,,
12/23/2016,0.06432596,"2,263.79",0.001250932,108.705605,0.024622149,1129.01,-0.000752589,0.0197,0.0099706,0.0012291,2164.45,-0.001398928,86.978836,0.260876329,1260,-0.019841531,0.01855,0.0090567,,,,,
12/27/2016,0.01209601,"2,268.88",0.002245849,116.171799,0.066426765,1135.39,0.005635062,0.0199,0.00997615,-0.01602646,2164.2,-0.000115509,82.697609,-0.050474135,1224.05,-0.028946688,0.0183,0.0091122,,,,,
12/28/2016,0.04476108,"2,249.92",-0.008391641,108.180786,-0.071266349,1141.77,0.005603486,0.0195,0.0099817,0.00931789,2180.39,0.007452955,85.218887,0.030032398,1224.9,0.000694175,0.0182,0.0090622,,,,,
12/29/2016,-0.00248279,"2,249.26",-0.000293348,110.339447,0.019757724,1147.2,0.004744501,0.0194,0.0099789,0.04476575,2176.94,-0.001583517,90.597588,0.061204503,1228.38,0.00283702,0.0183,0.0090872,,,,,
12/30/2016,-0.01267371,"2,238.83",-0.004647835,105.695343,-0.043000663,1159.96,0.011061331,0.0195,0.0099789,-0.00433618,2187.12,0.004665469,91.349014,0.008259899,1225.46,-0.002379944,0.0187,0.0091122,,,,,
1/3/2017,0.08243738,"2,257.83",0.008450767,101.011642,-0.045325056,1156.16,-0.003281353,0.0198,0.0099872,0.01421733,2181.9,-0.002389651,92.308098,0.010444384,1212.96,-0.01025263,0.019,0.0091622,,,,,
1/4/2017,0.10096033,"2,270.75",0.005705964,103.368332,0.023062871,1160.36,0.003626133,0.0199,0.0100511,-0.0165548,2198.18,0.007433702,91.932373,-0.004078643,1211.91,-0.000866026,0.0191,0.0091983,,,,,
1/5/2017,-0.13057527,"2,269.00",-0.000770968,100.744293,-0.025713094,1174.56,0.012163308,0.0195,0.0100928,0.01623543,2202.94,0.002163091,92.594826,0.007180035,1217.8,0.004848325,0.019,0.0092483,,,,,
1/6/2017,-0.11621033,"2,276.98",0.003510789,102.090981,0.013278832,1177.44,0.002448981,0.0196,0.0101011,-0.00903786,2204.72,0.000807698,93.050316,0.004907114,1211.96,-0.004807068,0.0192,0.0093011,,,,,
1/9/2017,0.00069805,"2,268.90",-0.003554905,106.230064,0.039742771,1175.78,-0.001410833,0.0195,0.0101483,-0.0039563,2213.35,0.003906746,93.238472,0.002020047,1189.06,-0.019075805,0.0189,0.0093733,,,,,
1/10/2017,0.00535762,"2,268.90",0,105.427994,-0.007578959,1183.78,0.006780951,0.0195,0.0101789,-0.0079055,2201.72,-0.005268389,93.18895,-0.000531274,1193.9,0.00406218,0.0185,0.0093511,,,,,
1/11/2017,-0.1544739,"2,275.32",0.002825642,104.130798,-0.012380417,1188.4,0.003895156,0.0199,0.0102178,-0.00028544,2204.66,0.001334402,92.337364,-0.009180282,1191.76,-0.001794053,0.0186,0.0093067,,,,,
1/12/2017,0.03421308,"2,270.44",-0.002147112,102.42765,-0.016491086,1200.88,0.010446757,0.0198,0.0102178,0.01362347,2198.81,-0.00265693,91.297646,-0.011323866,1191.51,-0.000209796,0.0194,0.0093417,,,,,
1/13/2017,0.02351518,"2,274.64",0.001848132,102.41774,-9.67559E-05,1193.78,-0.005929878,0.0199,0.0102317,0.01474941,2191.08,-0.003521723,86.78228,-0.050722551,1173.88,-0.014906909,0.0197,0.0094167,,,,,
1/17/2017,0.09703204,"2,267.89",-0.002971914,100.120453,-0.022685949,1210.62,0.014007882,0.0197,0.0102483,0.02759002,2191.95,0.000396928,87.584343,0.009199796,1173.95,0.00005963,0.0191,0.0094639,,,,,
1/18/2017,-0.02376182,"2,271.89",0.0017622,101.942429,0.018034241,1213.46,0.002343158,0.02,0.0103011,-0.02504296,2204.71,0.005804427,90.980774,0.03804596,1178.31,0.003707077,0.0194,0.0094806,,,,,
1/19/2017,0.01394442,"2,263.69",-0.003615838,104.130798,0.02123955,1201.64,-0.009788493,0.0204,0.0104122,0.00724926,2212.23,0.003405084,92.47599,0.016300834,1171.71,-0.005616988,0.0195,0.0095083,,,,,
1/20/2017,-0.00450366,"2,271.31",0.003360584,102.992065,-0.010995836,1205.38,0.00310758,0.0204,0.0104344,0.00510328,2241.35,0.013077359,94.139557,0.017829287,1167.38,-0.003702299,0.0192,0.0095083,,,,,
1/23/2017,0.02861366,"2,265.20",-0.00269375,104.061485,0.01032998,1215.46,0.008327736,0.0202,0.0103789,0.00348292,2246.19,0.002157015,92.565132,-0.016865804,1175.54,0.006965695,0.0195,0.0095306,,,,,
1/24/2017,-0.03123152,"2,280.07",0.00654314,106.279572,0.021091167,1215.7,0.000197437,0.0206,0.0103178,0.00256543,2259.53,0.005921419,90.921379,-0.01791736,1167.4,-0.006948563,0.0196,0.009565,,,,,
1/25/2017,0.00986504,"2,298.37",0.007994053,106.735069,0.00427668,1206.95,-0.007223526,0.0208,0.0103733,0.00940195,2256.96,-0.001138082,88.713211,-0.024586348,1157.43,-0.008577024,0.0198,0.0095872,,,,,
1/26/2017,0.01764626,"2,296.68",-0.000735655,108.576866,0.017108591,1196.425,-0.008758573,0.0208,0.01039,0.00060231,2271.72,0.006518483,90.277725,0.017481934,1161.93,0.003880386,0.0195,0.0096344,,,,,
1/27/2017,0.00235123,"2,294.69",-0.00086684,110.676094,0.019149499,1185.9,-0.008835964,0.0208,0.01039,0.00117795,2253.28,-0.008150296,95.506058,0.056298928,1160.2,-0.001490012,0.0194,0.0097039,,,,,
1/30/2017,0.00068473,"2,280.90",-0.006027673,108.943245,-0.015780805,1192.54,0.005583506,0.0207,0.01034,-0.00434736,2262.03,0.003875708,97.743942,0.023161543,1141.08,-0.016617222,0.019,0.0099317,,,,,
1/31/2017,0.05292173,"2,278.87",-0.000890302,108.111465,-0.00766428,1199.41,0.005744283,0.0205,0.0103456,0.00872686,2258.07,-0.001752157,99.427307,0.017075572,1131.76,-0.008201239,0.0186,0.0099733,,,,,
2/1/2017,0.0190062,"2,279.55",0.000298319,112.834785,0.042761891,1209.3,0.008211911,0.0205,0.0103456,0.00988839,2262.53,0.001973173,100.635376,0.012077052,1138.51,0.005946447,0.0186,0.0099428,,,,,
2/2/2017,0.02277165,"2,280.85",0.000570147,114.260689,0.012557914,1214.22,0.004060216,0.0205,0.0103372,0.01025367,2270.76,0.003630913,104.140709,0.03423911,1136.66,-0.001626252,0.019,0.0099622,,,,,
2/3/2017,0.0177405,"2,297.42",0.007238497,113.260574,-0.008791455,1213.03,-0.000980534,0.0205,0.01034,0.04085795,2265.18,-0.002460386,104.794243,0.006255881,1134.42,-0.00197263,0.0191,0.0099761,,,,,
2/6/2017,0.00796886,"2,292.56",-0.002117597,116.16188,0.025293607,1222.38,0.007678416,0.0202,0.0103844,0.0356285,2260.96,-0.001864711,106.061722,0.012022371,1129.86,-0.004027776,0.0195,0.0099706,,,,,
2/7/2017,0.0221014,"2,293.08",0.000226803,117.964081,0.015395444,1232.3,0.008082564,0.02,0.0103817,0.06432596,2263.79,0.001250932,108.705605,0.024622149,1129.01,-0.000752589,0.0197,0.0099706,,,,,
2/8/2017,0.00161927,"2,294.67",0.000693082,117.449173,-0.00437451,1234.7,0.001945684,0.0196,0.0103372,0.01209601,2268.88,0.002245849,116.171799,0.066426765,1135.39,0.005635062,0.0199,0.00997615,,,,,
2/9/2017,-0.0667968,"2,307.87",0.005736064,115.241005,-0.018980039,1240.01,0.004291419,0.0199,0.0103372,0.04476108,2249.92,-0.008391641,108.180786,-0.071266349,1141.77,0.005603486,0.0195,0.0099817,,,,,
2/10/2017,-0.00575882,"2,316.10",0.003559707,112.508011,-0.024001203,1224.4,-0.012668516,0.0201,0.0103622,-0.00248279,2249.26,-0.000293348,110.339447,0.019757724,1147.2,0.004744501,0.0194,0.0099789,,,,,
