Bitcoin,,,,SP500,,,Bitcoin,,NVDA ,,Gold Spot,,,Gold,,,,,
Date,Adjusted close price,Log Daily Returns,,,Adjusted close price,Log Daily Returns,Adjusted close price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,Adjusted Close Price,Log Daily Returns,,,4/29/2013,"1,469.60",,work cited,https://finance.yahoo.com/
9/12/2013,133.13,-0.01579882,,11/12/2013,"1,767.69",-0.00237320587,360.33,5.09%,14.819489,0.001910121038,1278.49,-0.01023303471,,"1,278.49",9/14/2013,,1278.49,,
9/13/2013,134.98,0.01380052,,11/13/2013,"1,782.00",0.00806275295,407.37,12.27%,15.224859,0.02698641363,1271.66,-0.005356560462,,"1,271.66",9/15/2013,,1271.66,,
9/14/2013,129.22,-0.04361024,,11/14/2013,"1,790.62",0.00482559676,420.20,3.10%,15.290846,0.004324796222,1282.24,0.008285414875,,"1,282.24",9/16/2013,"1,327.26",1282.24,,
9/15/2013,130.37,0.00886018,,11/15/2013,"1,798.18",0.00421314650,417.95,-0.54%,15.243711,-0.003087324138,1286.46,0.00328571168,,"1,286.46",9/17/2013,"1,315.54",1286.46,,
9/16/2013,131.72,0.01030190,,11/18/2013,"1,791.53",-0.00370505275,703.56,35.75%,14.87605,-0.02441448738,1286.19,-0.0002099002981,,"1,286.19",9/18/2013,"1,302.96",1286.19,,
9/17/2013,131.66,-0.00045562,,11/19/2013,"1,787.87",-0.00204505518,584.61,-18.52%,14.634356,-0.0163806221,1271.6,-0.01140840979,,"1,271.60",9/19/2013,"1,368.00",1271.6,,
9/18/2013,131.47,-0.00144415,,11/20/2013,"1,781.37",-0.00364223600,590.83,1.06%,14.416359,-0.01500831163,1271.07,-0.0004168846195,,"1,271.07",9/20/2013,"1,363.17",1271.07,,
9/19/2013,129.65,-0.01394018,,11/21/2013,"1,795.85",0.00809570572,722.43,20.11%,14.5301,0.007858756429,1244.06,-0.02147884077,,"1,244.06",9/21/2013,,1244.06,,
9/20/2013,127.04,-0.02033651,,11/22/2013,"1,804.76",0.00494919040,771.44,6.56%,14.387927,-0.009832907723,1240.86,-0.002575537055,,"1,240.86",9/22/2013,,1240.86,,
9/21/2013,127.43,0.00306520,,11/25/2013,"1,802.48",-0.00126414118,799.11,3.16%,14.700707,0.02150613572,1239.29,-0.001266052626,,"1,239.29",9/23/2013,"1,325.91",1239.29,,
9/22/2013,129.12,0.01317501,,11/26/2013,"1,802.75",0.00014979350,928.10,14.96%,14.823924,0.008346774282,1249.36,0.008092785213,,"1,249.36",9/24/2013,"1,324.16",1249.36,,
9/23/2013,125.95,-0.02485720,,11/27/2013,"1,807.23",0.00248199842,"1,001.96",7.66%,14.880792,0.003828891646,1244.04,-0.004267272057,,"1,244.04",9/25/2013,"1,323.56",1244.04,,
9/24/2013,127.25,0.01026865,,11/29/2013,"1,805.81",-0.00078599797,"1,131.97",9.25%,14.78601,-0.006389790345,1242.95,-0.0008765616828,,"1,242.95",9/26/2013,"1,334.51",1242.95,,
9/25/2013,128.22,0.00759388,,12/2/2013,"1,800.90",-0.00272272399,"1,043.33",8.76%,14.928185,0.009569573397,1247.73,0.003838313929,,"1,247.73",9/27/2013,"1,322.14",1247.73,,
9/26/2013,128.38,0.00124708,,12/3/2013,"1,795.15",-0.00319795599,"1,078.28",3.29%,14.918704,-0.0006353091151,1220.75,-0.02186047643,,"1,220.75",9/28/2013,,1220.75,,
9/27/2013,133.78,0.04120204,,12/4/2013,"1,792.81",-0.00130434301,"1,151.17",6.54%,15.127227,0.01388050502,1219.99,-0.0006227619694,,"1,219.99",9/29/2013,,1219.99,,
9/28/2013,134.78,0.00744716,,12/5/2013,"1,785.03",-0.00434901621,"1,045.11",-9.67%,14.880792,-0.01642497895,1238.31,0.0149048848,,"1,238.31",9/30/2013,"1,336.61",1238.31,,
9/29/2013,137.34,0.01881578,,12/6/2013,"1,805.09",0.01117519514,829.45,-23.11%,14.662792,-0.01475812527,1229.6,-0.007058633552,,"1,229.60",10/1/2013,"1,331.96",1229.6,,
9/30/2013,133,-0.03211047,,12/9/2013,"1,808.37",0.00181545108,893.19,11.54%,14.416359,-0.01694952509,1227.44,-0.001758213587,,"1,227.44",10/2/2013,"1,290.56",1227.44,,
10/1/2013,132.18,-0.00618450,,12/10/2013,"1,802.62",-0.00318472490,988.51,10.14%,14.748097,0.02275045407,1242.35,0.0120740477,,"1,242.35",10/3/2013,"1,311.76",1242.35,,
10/2/2013,114.13,-0.14682648,,12/11/2013,"1,782.22",-0.01138139744,878.48,-11.80%,14.605926,-0.009686720739,1258.21,0.01268532863,,"1,258.21",10/4/2013,"1,315.51",1258.21,,
10/3/2013,123.63,0.07995508,,12/12/2013,"1,775.50",-0.00377768855,873.26,-0.60%,14.321579,-0.01965991596,1251.25,-0.005547024337,,"1,251.25",10/5/2013,,1251.25,,
10/4/2013,129.01,0.04259669,,12/13/2013,"1,775.32",-0.00010141545,892.58,2.19%,14.236273,-0.005974276618,1224.1,-0.02193717155,,"1,224.10",10/6/2013,,1224.1,,
10/5/2013,128.55,-0.00357199,,12/16/2013,"1,786.54",0.00630015226,705.97,-21.59%,14.255229,0.001330642575,1232.6,0.006919879447,,"1,232.60",10/7/2013,"1,310.57",1232.6,,
10/6/2013,129,0.00349447,,12/17/2013,"1,781.00",-0.00310580590,682.12,-3.44%,14.321579,0.004643634042,1243.3,0.008643375431,,"1,243.30",10/8/2013,"1,322.74",1243.3,,
10/7/2013,126.94,-0.01609787,,12/18/2013,"1,810.65",0.01651090578,522.70,-26.62%,14.520623,0.013802494,1231.4,-0.009617401482,,"1,231.40",10/9/2013,"1,315.71",1231.4,,
10/8/2013,126,-0.00743263,,12/19/2013,"1,809.60",-0.00058009697,691.96,28.05%,14.577487,0.003908437516,1221.91,-0.007736525212,,"1,221.91",10/10/2013,"1,302.52",1221.91,,
10/9/2013,130.69,0.03654620,,12/20/2013,"1,818.32",0.00480715505,625.32,-10.13%,14.871314,0.01995577008,1192.3,-0.02453099345,,"1,192.30",10/11/2013,"1,289.26",1192.3,,
10/10/2013,130.59,-0.00076546,,12/23/2013,"1,827.99",0.00530402892,673.41,8.72%,14.956616,0.005719621345,1200.96,0.007237022135,,"1,200.96",10/12/2013,,1200.96,,
10/11/2013,130.9,0.00237103,,12/24/2013,"1,833.32",0.00291150427,665.58,-1.17%,14.994532,0.00253185756,1196,-0.004138581436,,"1,196.00",10/13/2013,,1196,,
10/12/2013,135.19,0.03224752,,12/26/2013,"1,842.02",0.00473430503,761.98,11.06%,14.852359,-0.009526893459,1202.88,0.005736025865,,,10/14/2013,"1,271.44",,,
10/13/2013,138.13,0.02151407,,12/27/2013,"1,841.40",-0.00033664149,735.07,-3.60%,14.937661,0.005726900025,1209.76,0.005703311434,,"1,209.76",10/15/2013,"1,271.21",1209.76,,
10/14/2013,140.52,0.01715456,,12/30/2013,"1,841.07",-0.00017926989,756.13,1.48%,15.136703,0.01323684891,1211.45,0.001395996443,,"1,211.45",10/16/2013,"1,281.24",1211.45,,
10/15/2013,145.24,0.03303772,,12/31/2013,"1,848.36",0.00395185632,754.01,-0.28%,15.184096,0.003126107501,1196.81,-0.01215830545,,"1,196.81",10/17/2013,"1,304.66",1196.81,,
10/16/2013,142.55,-0.01869473,,1/2/2014,"1,831.98",-0.00890141308,802.39,3.94%,15.032442,-0.01003789868,1222.26,0.02104192026,,"1,222.26",10/18/2013,"1,319.66",1222.26,,
10/17/2013,146.25,0.02562467,,1/3/2014,"1,831.37",-0.00033302033,818.72,2.01%,14.852359,-0.01205195777,1231.6,0.007612532993,,"1,231.60",10/19/2013,,1231.6,,
10/18/2013,155.96,0.06428208,,1/6/2014,"1,826.77",-0.00251492693,953.29,2.09%,15.0514,0.01331230227,1241.46,0.007973969289,,"1,241.46",10/20/2013,,1241.46,,
10/19/2013,172.42,0.10033380,,1/7/2014,"1,837.88",0.00606334518,802.00,-17.28%,15.297831,0.01624004352,1241.14,-0.0002577942494,,"1,241.14",10/21/2013,"1,317.21",1241.14,,
10/20/2013,174.61,0.01262155,,1/8/2014,"1,837.49",-0.00021223169,842.72,4.95%,15.506355,0.01353888626,1226.86,-0.01157225232,,"1,226.86",10/22/2013,"1,311.71",1226.86,,
10/21/2013,182.21,0.04260495,,1/9/2014,"1,838.13",0.00034824873,846.86,0.49%,14.928185,-0.03799890305,1223,-0.003151203084,,"1,223.00",10/23/2013,"1,337.49",1223,,
10/22/2013,193.76,0.06146041,,1/10/2014,"1,842.37",0.00230403036,868.48,2.52%,14.909227,-0.001270753814,1230.89,0.006430628259,,"1,230.89",10/24/2013,"1,335.96",1230.89,,
10/23/2013,213.62,0.09757846,,1/13/2014,"1,819.20",-0.01265596649,841.20,-2.58%,14.558534,-0.02380293215,1248.1,0.01388490998,,"1,248.10",10/25/2013,"1,342.79",1248.1,,
10/24/2013,198.23,-0.07477076,,1/14/2014,"1,838.88",0.01075987628,833.27,-0.95%,15.01349,0.03077177939,1248.85,0.0006007329122,,"1,248.85",10/26/2013,,1248.85,,
10/25/2013,186.69,-0.05997849,,1/15/2014,"1,848.38",0.00515288913,860.90,3.26%,15.17462,0.01067516517,1240.36,-0.006821467792,,"1,240.36",10/27/2013,,1240.36,,
10/26/2013,177.32,-0.05149348,,1/16/2014,"1,845.89",-0.00134802836,835.63,-2.98%,15.222007,0.00311791426,1237.55,-0.002268041377,,"1,237.55",10/28/2013,"1,348.91",1237.55,,
10/27/2013,196.44,0.10240103,,1/17/2014,"1,838.70",-0.00390278060,814.64,-2.54%,15.15566,-0.004368150161,1239.8,0.001816457601,,"1,239.80",10/29/2013,"1,355.51",1239.8,,
10/28/2013,198.55,0.01068392,,1/21/2014,"1,843.80",0.00276991243,863.91,-0.73%,15.212529,0.003745305094,1251.05,0.009033122426,,"1,251.05",10/30/2013,"1,345.30",1251.05,,
10/29/2013,204.39,0.02898898,,1/22/2014,"1,844.86",0.00057469977,845.59,-2.14%,15.193574,-0.001246789334,1238.9,-0.009759309572,,"1,238.90",10/31/2013,"1,337.40",1238.9,,
10/30/2013,199.97,-0.02186258,,1/23/2014,"1,828.46",-0.00892932454,822.04,-2.82%,15.136703,-0.003750118514,1234.6,-0.003476858162,,"1,234.60",11/1/2013,"1,321.96",1234.6,,
10/31/2013,204,0.01995264,,1/24/2014,"1,790.29",-0.02109642150,797.07,-3.08%,14.748097,-0.02600839928,1259.06,0.01961837982,,"1,259.06",11/2/2013,,1259.06,,
11/1/2013,206.18,0.01062958,,1/27/2014,"1,781.56",-0.00488822159,771.39,-13.77%,14.653315,-0.006447467784,1257.28,-0.001414753409,,,11/3/2013,,,,
11/2/2013,206.22,0.00019399,,1/28/2014,"1,792.50",0.00612187539,812.51,5.19%,14.795486,0.009655544519,1255.5,-0.001416757772,,"1,255.50",11/4/2013,"1,310.85",1255.5,,
11/3/2013,215.05,0.04192700,,1/29/2014,"1,774.20",-0.01026170401,826.00,1.65%,14.653315,-0.009655544519,1250.94,-0.003638630912,,"1,250.94",11/5/2013,"1,312.01",1250.94,,
11/4/2013,229.1,0.06328803,,1/30/2014,"1,794.19",0.01120404424,819.03,-0.85%,14.899748,0.01667771033,1262.75,0.009396613662,,"1,262.75",11/6/2013,"1,314.50",1262.75,,
11/5/2013,245.24,0.06807873,,1/31/2014,"1,782.59",-0.00648628989,829.92,1.32%,14.880792,-0.001273046262,1239.86,-0.01829341235,,"1,239.86",11/7/2013,"1,315.34",1239.86,,
11/6/2013,262.5,0.06801376,,2/3/2014,"1,741.89",-0.02309660460,823.83,-0.19%,14.681748,-0.01346616413,1242.66,0.002255773317,,"1,242.66",11/8/2013,"1,306.90",1242.66,,
11/7/2013,296.41,0.12149255,,2/4/2014,"1,755.20",0.00761204338,827.96,0.50%,14.767054,0.00579352862,1254.65,0.009602405892,,"1,254.65",11/9/2013,,1254.65,,
11/8/2013,338.11,0.13162766,,2/5/2014,"1,751.64",-0.00203028211,811.91,-1.96%,14.634356,-0.009026703211,1253.3,-0.001076576591,,"1,253.30",11/10/2013,,1253.3,,
11/9/2013,339.11,0.00295325,,2/6/2014,"1,773.43",0.01236305442,781.55,-3.81%,14.823924,0.01287044707,1254.69,0.001108457484,,"1,254.69",11/11/2013,"1,291.64",1254.69,,
11/10/2013,326.62,-0.03752712,,2/7/2014,"1,797.02",0.01321419360,712.40,-9.26%,15.041922,0.01459874076,1257.9,0.002555133744,,"1,257.90",11/12/2013,"1,278.49",1257.9,,
11/11/2013,342.44,0.04729904,,2/10/2014,"1,799.84",0.00156800464,681.03,-0.27%,15.089314,0.003145708266,1269.1,0.008864323971,,"1,269.10",11/13/2013,"1,271.66",1269.1,,
11/12/2013,360.33,0.05092382,,2/11/2014,"1,819.75",0.01100137584,672.17,-1.31%,15.402093,0.0205165981,1281.19,0.009481345706,,"1,281.19",11/14/2013,"1,282.24",1281.19,,
11/13/2013,407.37,0.12270159,,2/12/2014,"1,819.26",-0.00026929852,651.72,-3.09%,15.95183,0.03507014692,1283.3,0.001645551729,,"1,283.30",11/15/2013,"1,286.46",1283.3,,
11/14/2013,420.2,0.03100893,,2/13/2014,"1,829.83",0.00579321182,605.24,-7.40%,16.454178,0.03100587053,1287.76,0.003469389648,,"1,287.76",11/16/2013,,1287.76,,
11/15/2013,417.95,-0.00536898,,2/14/2014,"1,838.63",0.00479768948,661.99,8.96%,16.975479,0.03119046429,1304.45,0.01287722108,,"1,304.45",11/17/2013,,1304.45,,
11/16/2013,440.22,0.05191279,,2/18/2014,"1,840.76",0.00115780346,626.60,0.05%,16.965998,-0.0005586675115,1325.64,0.01611386569,,"1,325.64",11/18/2013,"1,286.19",1325.64,,
11/17/2013,492.11,0.11142767,,2/19/2014,"1,828.75",-0.00654586190,623.03,-0.57%,17.193474,0.01331866971,1318.6,-0.005324793993,,"1,318.60",11/19/2013,"1,271.60",1318.6,,
11/18/2013,703.56,0.35745089,,2/20/2014,"1,839.78",0.00601334167,556.14,-11.36%,17.800079,0.03467300227,1311,-0.005780362915,,"1,311.00",11/20/2013,"1,271.07",1311,,
11/19/2013,584.61,-0.18520820,,2/21/2014,"1,836.25",-0.00192056651,574.16,3.19%,17.667387,-0.007482497853,1317,0.00456621798,,"1,317.00",11/21/2013,"1,244.06",1317,,
11/20/2013,590.83,0.01058337,,2/24/2014,"1,847.61",0.00616745536,546.32,-10.34%,17.923298,0.01438103315,1327.35,0.007828050638,,"1,327.35",11/22/2013,"1,240.86",1327.35,,
11/21/2013,722.43,0.20109220,,2/25/2014,"1,845.12",-0.00134859055,538.71,-1.40%,17.842369,-0.004525520976,1332.6,0.003947447747,,"1,332.60",11/23/2013,,1332.6,,
11/22/2013,771.44,0.06563837,,2/26/2014,"1,845.16",0.00002169971,582.69,7.85%,17.813805,-0.001602191313,1339.41,0.005097297349,,"1,339.41",11/24/2013,,1339.41,,
11/23/2013,797.82,0.03362411,,2/27/2014,"1,854.29",0.00493588147,578.77,-0.68%,17.613867,-0.01128722896,1325.7,-0.01028859667,,"1,325.70",11/25/2013,"1,239.29",1325.7,,
11/24/2013,774.25,-0.02998819,,2/28/2014,"1,859.45",0.00277882422,549.26,-5.23%,17.499615,-0.006507608855,1329.6,0.002937523296,,"1,329.60",11/26/2013,"1,249.36",1329.6,,
11/25/2013,799.11,0.03160379,,3/3/2014,"1,845.73",-0.00740586636,667.76,17.64%,17.413927,-0.004908592319,1337.755,0.006114690702,,,11/27/2013,"1,244.04",,,
11/26/2013,928.1,0.14964088,,3/4/2014,"1,873.91",0.01515232283,666.78,-0.15%,17.594822,0.01033436584,1345.91,0.006077528381,,"1,345.91",11/28/2013,"1,239.20",1345.91,,
11/27/2013,"1,001.96",0.07657388,,3/5/2014,"1,873.81",-0.00005335244,665.51,-0.19%,17.747162,0.008620961602,1333.21,-0.009480796029,,"1,333.21",11/29/2013,"1,242.95",1333.21,,
11/28/2013,"1,031.95",0.02949213,,3/6/2014,"1,877.03",0.00171693312,663.86,-0.25%,17.499615,-0.01404673513,1333.91,0.0005249107772,,"1,333.91",11/30/2013,"1,247.73",1333.91,,
11/29/2013,"1,131.97",0.09250926,,3/7/2014,"1,878.04",0.00053794470,629.15,-5.37%,17.480572,-0.001088787883,1346.6,0.009468418178,,"1,346.60",12/1/2013,,1346.6,,
11/30/2013,"1,129.43",-0.00224640,,3/10/2014,"1,877.17",-0.00046335358,627.79,-1.45%,17.223503,-0.01481518824,1336.94,-0.007199476606,,"1,336.94",12/2/2013,"1,247.73",1336.94,,
12/1/2013,955.85,-0.16686736,,3/11/2014,"1,867.63",-0.00509509694,634.11,1.00%,17.39488,0.009901005486,1342.8,0.0043735656,,"1,342.80",12/3/2013,"1,220.75",1342.8,,
12/2/2013,"1,043.33",0.08757180,,3/12/2014,"1,868.20",0.00030512417,632.10,-0.32%,17.442486,0.002733044148,1355.76,0.009605196579,,"1,355.76",12/4/2013,"1,219.99",1355.76,,
12/3/2013,"1,078.28",0.03294966,,3/13/2014,"1,846.34",-0.01177009151,638.14,0.95%,16.890268,-0.03217135612,1369.2,0.009864444971,,"1,369.20",12/5/2013,"1,238.31",1369.2,,
12/4/2013,"1,151.17",0.06541164,,3/14/2014,"1,841.13",-0.00282576645,628.80,-1.47%,16.966438,0.00449955932,1370.85,0.00120435773,,"1,370.85",12/6/2013,"1,229.60",1370.85,,
12/5/2013,"1,045.11",-0.09665667,,3/17/2014,"1,858.83",0.00956771760,622.37,-1.39%,16.966438,0,1384.06,0.009590223453,,"1,384.06",12/7/2013,,1384.06,,
12/6/2013,829.45,-0.23111459,,3/18/2014,"1,872.25",0.00719368227,614.83,-1.22%,17.366314,0.02329519539,1362.76,-0.01550915382,,"1,362.76",12/8/2013,,1362.76,,
12/7/2013,698.23,-0.17221427,,3/19/2014,"1,860.77",-0.00615052484,609.89,-0.81%,17.67099,0.01739195914,1354.16,-0.00633071914,,"1,354.16",12/9/2013,"1,227.44",1354.16,,
12/8/2013,795.87,0.13088729,,3/20/2014,"1,872.01",0.00602233396,588.77,-3.52%,17.680511,0.0005386475799,1330,-0.01800239367,,"1,330.00",12/10/2013,"1,242.35",1330,,
12/9/2013,893.19,0.11536347,,3/21/2014,"1,866.52",-0.00293697999,571.49,-2.98%,17.651951,-0.001616643993,1334.2,0.00315291906,,"1,334.20",12/11/2013,"1,258.21",1334.2,,
12/10/2013,988.51,0.10139943,,3/24/2014,"1,857.44",-0.00487658143,583.41,3.87%,17.566267,-0.004865900317,1328.31,-0.004424403746,,"1,328.31",12/12/2013,"1,251.25",1328.31,,
12/11/2013,878.48,-0.11800562,,3/25/2014,"1,865.62",0.00439427100,583.92,0.09%,17.566267,0,1312.1,-0.01227855042,,"1,312.10",12/13/2013,"1,224.10",1312.1,,
12/12/2013,873.26,-0.00595981,,3/26/2014,"1,852.56",-0.00702493667,580.83,-0.53%,17.16638,-0.02302759536,1310.3,-0.001372788501,,"1,310.30",12/14/2013,,1310.3,,
12/13/2013,892.58,0.02188281,,3/27/2014,"1,849.04",-0.00190189160,471.24,-20.91%,16.937876,-0.01340052218,1301.66,-0.006615745657,,"1,301.66",12/15/2013,,1301.66,,
12/14/2013,872.6,-0.02263888,,3/28/2014,"1,857.62",0.00462948921,495.67,5.05%,17.042606,0.006164146325,1292.79,-0.006837699365,,"1,292.79",12/16/2013,"1,232.60",1292.79,,
12/15/2013,876.12,0.00402581,,3/31/2014,"1,872.34",0.00789287154,457.00,-0.71%,17.052126,0.000558444058,1293.16,0.0002861617607,,"1,293.16",12/17/2013,"1,243.30",1293.16,,
12/16/2013,705.97,-0.21593032,,4/1/2014,"1,885.52",0.00701468820,478.38,4.57%,17.75668,0.04048689511,1283.1,-0.007809810448,,"1,283.10",12/18/2013,"1,231.40",1283.1,,
12/17/2013,682.12,-0.03436715,,4/2/2014,"1,890.90",0.00284926336,437.14,-9.02%,17.642427,-0.006455157003,1279.8,-0.002575209196,,"1,279.80",12/19/2013,"1,221.91",1279.8,,
12/18/2013,522.7,-0.26619791,,4/3/2014,"1,888.77",-0.00112708475,444.72,1.72%,17.832848,0.01073552376,1288.96,0.007131875945,,"1,288.96",12/20/2013,"1,192.30",1288.96,,
12/19/2013,691.96,0.28052046,,4/4/2014,"1,865.09",-0.01261654308,447.53,0.63%,17.280628,-0.0314560446,1287.35,-0.001249849754,,"1,287.35",12/21/2013,,1287.35,,
12/20/2013,625.32,-0.10126463,,4/7/2014,"1,845.04",-0.01080831246,449.42,-2.44%,17.337753,0.003300272872,1299.21,0.009170545526,,"1,299.21",12/22/2013,,1299.21,,
12/21/2013,605.66,-0.03194475,,4/8/2014,"1,851.96",0.00374353805,453.09,0.81%,17.956619,0.0350724153,1307.75,0.006551715829,,"1,307.75",12/23/2013,"1,200.96",1307.75,,
12/22/2013,617.18,0.01884194,,4/9/2014,"1,872.18",0.01085903946,442.73,-2.31%,17.937578,-0.00106095154,1308.2,0.0003440432764,,"1,308.20",12/24/2013,"1,196.00",1308.2,,
12/23/2013,673.41,0.08719364,,4/10/2014,"1,833.08",-0.02110596792,365.18,-19.26%,17.499615,-0.02471896125,1318.3,0.007690881237,,"1,318.30",12/25/2013,,1318.3,,
12/24/2013,665.58,-0.01169552,,4/11/2014,"1,815.69",-0.00953205993,420.95,14.21%,17.252066,-0.01424697627,1317.1,-0.0009106777589,,"1,317.10",12/26/2013,,1317.1,,
12/25/2013,682.21,0.02467869,,4/14/2014,"1,830.61",0.00818370818,458.79,10.26%,17.442486,0.01097704977,1324.79,0.005821606288,,"1,324.79",12/27/2013,"1,209.76",1324.79,,
12/26/2013,761.98,0.11058278,,4/15/2014,"1,842.98",0.00673457946,515.59,11.67%,17.566267,0.007071461004,1322.53,-0.001707387508,,"1,322.53",12/28/2013,,1322.53,,
12/27/2013,735.07,-0.03595458,,4/16/2014,"1,862.31",0.01043386842,527.40,2.26%,17.604345,0.002165331378,1298.76,-0.01813660569,,"1,298.76",12/29/2013,,1298.76,,
12/28/2013,727.83,-0.00989823,,4/17/2014,"1,864.85",0.00136292371,495.96,-6.15%,17.67099,0.003778565351,1298.5,-0.0002002109923,,"1,298.50",12/30/2013,"1,211.45",1298.5,,
12/29/2013,745.05,0.02338383,,4/21/2014,"1,871.89",0.00376801562,495.77,-0.48%,17.813805,0.008049406576,1292.9,-0.004321994842,,,12/31/2013,"1,196.81",,,
12/30/2013,756.13,0.01476199,,4/22/2014,"1,879.55",0.00408378890,487.92,-1.60%,17.966145,0.008515435072,1287.3,-0.004340755595,,"1,287.30",1/1/2014,,1287.3,,
12/31/2013,754.01,-0.00280769,,4/23/2014,"1,875.39",-0.00221576677,491.30,0.69%,18.175604,0.01159110175,1281.55,-0.004476718845,,"1,281.55",1/2/2014,"1,222.26",1281.55,,
1/1/2014,771.4,0.02280142,,4/24/2014,"1,878.61",0.00171548790,500.46,1.85%,18.337458,0.008865597748,1282.82,0.0009904967722,,"1,282.82",1/3/2014,"1,231.60",1282.82,,
1/2/2014,802.39,0.03938773,,4/25/2014,"1,863.40",-0.00812934478,461.45,-8.12%,17.832848,-0.02790370317,1291.64,0.006851949153,,,1/4/2014,,,,
1/3/2014,818.72,0.02014737,,4/28/2014,"1,869.43",0.00323081154,440.29,0.89%,17.75668,-0.004280366758,1300.46,0.00680531927,,"1,300.46",1/5/2014,,1300.46,,
1/4/2014,859.51,0.04862031,,4/29/2014,"1,878.33",0.00474946032,447.21,1.56%,17.794765,0.002142529766,1291.67,-0.006782093254,,"1,291.67",1/6/2014,"1,241.46",1291.67,,
1/5/2014,933.53,0.08261064,,4/30/2014,"1,883.95",0.00298754974,447.64,0.10%,17.585306,-0.01184064595,1291.86,0.000147085577,,"1,291.86",1/7/2014,"1,241.14",1291.86,,
1/6/2014,953.29,0.02094606,,5/1/2014,"1,883.68",-0.00014327150,457.76,2.24%,17.680511,0.005399292538,1287.7,-0.003225359058,,"1,287.70",1/8/2014,"1,226.86",1287.7,,
1/7/2014,802,-0.17281055,,5/2/2014,"1,881.14",-0.00134935500,449.38,-1.85%,17.54722,-0.007567426701,1280.8,-0.005372798597,,"1,280.80",1/9/2014,"1,223.00",1280.8,,
1/8/2014,842.72,0.04952615,,5/5/2014,"1,884.66",0.00186946730,433.48,-0.67%,17.73764,0.01079340253,1308.6,0.02147298075,,"1,308.60",1/10/2014,"1,230.89",1308.6,,
1/9/2014,846.86,0.00490064,,5/6/2014,"1,867.72",-0.00902903121,428.96,-1.05%,17.375839,-0.02060825728,1308.4,-0.0001528467714,,"1,308.40",1/11/2014,,1308.4,,
1/10/2014,868.48,0.02520917,,5/7/2014,"1,878.21",0.00560075475,438.82,2.27%,17.39488,0.001095231991,1308.5,0.00007642630597,,"1,308.50",1/12/2014,,1308.5,,
1/11/2014,913.95,0.05103131,,5/8/2014,"1,875.63",-0.00137456920,440.17,0.31%,17.613867,0.0125105795,1287.35,-0.01629560107,,"1,287.35",1/13/2014,"1,248.10",1287.35,,
1/12/2014,863.22,-0.05710628,,5/9/2014,"1,878.48",0.00151832288,449.46,2.09%,17.185415,-0.02462543057,1288.45,0.0008541036314,,"1,288.45",1/14/2014,"1,248.85",1288.45,,
1/13/2014,841.2,-0.02584014,,5/12/2014,"1,896.65",0.00962625620,441.46,0.58%,17.690029,0.02894008854,1287.9,-0.0004269606291,,"1,287.90",1/15/2014,"1,240.36",1287.9,,
1/14/2014,833.27,-0.00947172,,5/13/2014,"1,897.45",0.00042166892,440.67,-0.18%,17.4044,-0.0162780997,1291.7,0.002946195339,,"1,291.70",1/16/2014,"1,237.55",1291.7,,
1/15/2014,860.9,0.03262063,,5/14/2014,"1,888.53",-0.00471208963,443.97,0.75%,17.233027,-0.009895330757,1297.26,0.004295167595,,"1,297.26",1/17/2014,"1,239.80",1297.26,,
1/16/2014,835.63,-0.02979242,,5/15/2014,"1,870.85",-0.00940590381,447.25,0.74%,17.137812,-0.005540466648,1302.24,0.003831510746,,"1,302.24",1/18/2014,,1302.24,,
1/17/2014,814.64,-0.02543963,,5/16/2014,"1,877.86",0.00373996241,448.06,0.18%,17.099731,-0.002224518021,1293.15,-0.007004756255,,"1,293.15",1/19/2014,,1293.15,,
1/18/2014,840,0.03065559,,5/19/2014,"1,885.08",0.00383741435,446.18,-0.02%,17.651951,0.03178358312,1296.27,0.002409807223,,"1,296.27",1/20/2014,"1,254.29",1296.27,,
1/19/2014,870.96,0.03619416,,5/20/2014,"1,872.83",-0.00651960461,485.72,8.49%,17.446302,-0.01171860909,1289.35,-0.005352694149,,"1,289.35",1/21/2014,"1,251.05",1289.35,,
1/20/2014,870.2,-0.00087298,,5/21/2014,"1,888.03",0.00808334042,491.77,1.24%,17.446302,0,1291.45,0.001627402715,,"1,291.45",1/22/2014,"1,238.90",1291.45,,
1/21/2014,863.91,-0.00725447,,5/22/2014,"1,892.49",0.00235944423,524.58,6.46%,17.522821,0.004376382109,1290.8,-0.0005034369358,,"1,290.80",1/23/2014,"1,234.60",1290.8,,
1/22/2014,845.59,-0.02143399,,5/23/2014,"1,900.53",0.00423939289,520.22,-0.83%,17.685425,0.009236765506,1290.9,0.00007746833486,,"1,290.90",1/24/2014,"1,259.06",1290.9,,
