Date,GSPC_adj_price,GSPC_log_ret,BTC_adj_price,BTC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,VIX,Column,
2/28/18,"2,713.83",-0.011157806,10397.9,-0.03102954,240.714676,-0.016637747,1316.07,-0.013149543,0.0212,0.0201719,19.85,-2,
3/1/18,"2,677.67",-0.013413966,10951,0.05182691,230.9767,-0.041295476,1315.4,-0.000509221,0.021,0.0202457,22.47,2,
3/2/18,"2,691.25",0.005058785,11086.4,0.01228836,235.283676,0.018475078,1315.94,0.000410437,0.0212,0.0202519,19.59,2,
3/5/18,"2,720.94",0.010971617,11573.3,0.04298159,234.398422,-0.003769593,1324.46,0.00645359,0.0213,0.020349,18.73,2,
3/6/18,"2,728.12",0.002635383,10779.9,-0.07101743,240.87384,0.027250985,1320.99,-0.002623374,0.0212,0.0204728,18.36,-2,
3/7/18,"2,726.80",-0.000483992,9965.57,-0.07854714,240.555542,-0.001322304,1336.41,0.011605459,0.0213,0.0205725,17.76,-2,
3/8/18,"2,738.97",0.004453148,9395.01,-0.05895745,239.899033,-0.002732868,1325.79,-0.007978406,0.0211,0.020714,16.54,-2,
3/9/18,"2,786.57",0.017229547,9337.55,-0.00613479,244.026978,0.017060646,1318.24,-0.005710995,0.0212,0.0208875,14.64,-2,
3/12/18,"2,783.02",-0.001274797,9205.12,-0.01428405,248.433441,0.017896182,1321.31,0.002326155,0.021,0.0210688,15.78,-2,
3/13/18,"2,765.31",-0.00638391,9194.85,-0.00111631,246.394363,-0.008241613,1322.56,0.000945584,0.0209,0.021245,16.35,-1,
3/14/18,"2,749.48",-0.00574097,8269.81,-0.10603201,247.418869,0.004149372,1326.51,0.002982181,0.0207,0.02145,17.23,-2,
3/15/18,"2,747.33",-0.000782236,8300.86,0.00374759,248.015701,0.002409328,1324.46,-0.001546604,0.0208,0.021775,16.59,2,
3/16/18,"2,752.01",0.001701998,8338.35,0.00450623,249.149628,0.004561577,1315.99,-0.006415595,0.0208,0.0220175,15.8,2,
3/19/18,"2,712.92",-0.014306041,8630.65,0.03445447,239.720016,-0.038581989,1310.5,-0.00418049,0.0208,0.0222249,19.02,2,
3/20/18,"2,716.94",0.001480708,8913.47,0.03224379,248.254425,0.034982485,1314.59,0.003116086,0.0208,0.0224814,18.2,2,
3/21/18,"2,711.93",-0.001845692,8929.28,0.00177215,247.239853,-0.004095197,1314.28,-0.000235843,0.0209,0.0227108,17.86,1,
3/22/18,"2,643.69",-0.025484887,8728.47,-0.02274567,240.565475,-0.027366632,1331.15,0.012754243,0.0208,0.0228557,23.34,-2,
3/23/18,"2,588.26",-0.021189807,8879.62,0.01716867,231.732666,-0.037407892,1340.26,0.006820395,0.0207,0.0229155,24.87,2,
3/26/18,"2,658.55",0.026795041,8209.4,-0.07847892,243.181503,0.048223685,1346.2,0.004422184,0.0208,0.0229496,21.03,-2,
3/27/18,"2,612.62",-0.017427286,7833.04,-0.04692915,224.32222,-0.08072459,1352.6,0.004742858,0.0207,0.02302,22.5,-2,
3/28/18,"2,605.00",-0.002920919,7954.48,0.01538461,220.174377,-0.018663645,1343.8,-0.006527245,0.0205,0.02308,22.87,2,
3/29/18,"2,640.87",0.013675777,7165.7,-0.10442954,230.35997,0.045223317,1325.41,-0.013779576,0.0205,0.0231175,19.97,-2,
4/2/18,"2,581.88",-0.022590682,7083.8,-0.01149527,219.875946,-0.046579667,1329.62,0.003171342,0.0205,0.02316295,23.62,-2,
4/3/18,"2,614.45",0.012535961,7456.11,0.05122334,224.153137,0.01926596,1339.05,0.00706722,0.0208,0.0232084,21.1,2,
4/4/18,"2,644.69",0.011500102,6853.84,-0.08422475,225.038391,0.003941549,1341.51,0.001835438,0.0208,0.0232461,20.06,-2,
4/5/18,"2,662.84",0.006839422,6811.47,-0.00620112,220.204208,-0.02171568,1331.81,-0.007256926,0.0208,0.0233063,18.94,-2,
4/6/18,"2,604.47",-0.022164067,6636.32,-0.02605036,213.112076,-0.032737128,1330.2,-0.001209612,0.0207,0.0233746,21.49,-2,
4/9/18,"2,613.16",0.003330995,6770.73,0.02005132,214.265915,0.005399631,1330.51,0.000233021,0.0207,0.023373,21.77,2,
4/10/18,"2,656.87",0.016588599,6834.76,0.00941245,226.699509,0.056407555,1334.9,0.003294055,0.0208,0.0233903,20.47,2,
4/11/18,"2,642.19",-0.005540686,6968.32,0.01935281,225.038391,-0.007354377,1342.42,0.005617573,0.0211,0.0234163,20.24,2,
4/12/18,"2,663.99",0.008216899,7889.25,0.12412691,233.353989,0.036285552,1350.5,0.006000939,0.0213,0.0234769,18.49,2,
4/13/18,"2,656.30",-0.0028908,7895.96,0.00085016,230.270447,-0.013302092,1338.31,-0.00906727,0.0213,0.0235281,17.41,1,
4/16/18,"2,677.84",0.008076337,8058.67,0.02039729,230.260498,-4.32E-05,1345.51,0.005365499,0.0212,0.0235509,16.56,2,
4/17/18,"2,706.39",0.010605072,7902.09,-0.01962125,236.278351,0.025799295,1346.11,0.000445828,0.0214,0.0235539,15.25,-2,
4/18/18,"2,708.64",0.00083102,8163.42,0.03253592,235.114594,-0.004937534,1344.24,-0.001390154,0.0216,0.0235866,15.6,2,
4/19/18,"2,693.13",-0.005742582,8294.31,0.01590654,227.823486,-0.031501884,1350.8,0.004868212,0.0217,0.0236156,15.96,2,
4/20/18,"2,670.14",-0.008573177,8845.83,0.06437642,227.495285,-0.001441632,1342.81,-0.005932576,0.0217,0.0235923,16.88,2,
4/23/18,"2,670.29",0.00005623,8930.88,0.00956877,222.690933,-0.021344653,1332.26,-0.007887685,0.0218,0.0235954,16.34,2,
4/24/18,"2,634.56",-0.013470888,9697.5,0.08235319,220.025146,-0.01204302,1324.58,-0.00578132,0.0217,0.0236167,18.02,2,
4/25/18,"2,639.40",0.001835374,8845.74,-0.09193213,215.509262,-0.020737952,1328.7,0.003105593,0.0217,0.0236561,17.84,-2,
4/26/18,"2,666.94",0.010380144,9281.51,0.04808826,224.023804,0.038748426,1322.3,-0.004828376,0.0218,0.0235878,16.24,2,
4/27/18,"2,669.91",0.001113005,8987.05,-0.0322396,225.12793,0.004916504,1315.57,-0.005102613,0.0217,0.0235805,15.41,-2,
4/30/18,"2,648.05",-0.008221192,9240.55,0.02781676,223.705505,-0.006338341,1322.12,0.004966477,0.0217,0.0236294,15.93,2,
5/1/18,"2,654.80",0.002545802,9119.01,-0.01324016,225.933609,0.009910714,1313.38,-0.006632542,0.0216,0.0235375,15.49,-2,
5/2/18,"2,635.67",-0.007231951,9235.92,0.01273898,225.108017,-0.003660828,1307.9,-0.004181169,0.0217,0.0236294,15.97,2,
5/3/18,"2,629.73",-0.002256218,9743.86,0.05353711,231.752548,0.029089836,1307.81,-0.000068815,0.0216,0.0236313,15.9,2,
5/4/18,"2,663.42",0.01272981,9700.76,-0.00443311,237.790298,0.025718985,1311.25,0.002626898,0.0216,0.0236906,14.77,-2,
5/7/18,"2,672.63",0.003451981,9373.01,-0.03436995,247.359192,0.039452315,1315.7,0.003387963,0.0217,0.0236078,14.75,-2,
5/8/18,"2,671.92",-0.000265677,9234.82,-0.01485316,249.070053,0.006892695,1313.25,-0.001863863,0.0216,0.023525,14.71,-2,
5/9/18,"2,697.79",0.009635648,9325.18,0.00973715,254.421494,0.021258123,1314.06,0.0006166,0.0218,0.0235575,13.42,2,
5/10/18,"2,723.07",0.009327011,9043.94,-0.03062335,258.748383,0.016863778,1312.48,-0.001203104,0.0217,0.02355,13.23,-2,
5/11/18,"2,727.72",0.00170614,8441.49,-0.06893609,253.178146,-0.02176272,1320.72,0.006258565,0.0215,0.023425,12.65,-2,
5/14/18,"2,730.13",0.000883099,8716.79,0.03209222,254.003723,0.003255549,1319.31,-0.00106817,0.0215,0.0233,12.93,2,
5/15/18,"2,711.45",-0.006865655,8510.38,-0.02396446,244.255768,-0.039133019,1311.91,-0.005624782,0.0218,0.0232063,14.63,-2,
5/16/18,"2,722.46",0.00405234,8368.83,-0.01677251,244.703384,0.001830894,1293,-0.014518991,0.0217,0.0232563,13.42,-2,
5/17/18,"2,720.13",-0.000856239,8094.32,-0.03335151,246.394363,0.006886554,1290.53,-0.001912113,0.0216,0.0233125,13.43,-2,
5/18/18,"2,712.97",-0.002635665,8250.97,0.01916819,244.633743,-0.007171189,1288.1,-0.001884722,0.0215,0.0232938,13.42,2,
5/21/18,"2,733.01",0.007359605,8418.99,0.0201591,242.94281,-0.0069361,1288.1,0,0.0216,0.0233,13.08,2,
5/22/18,"2,724.44",-0.003140689,8041.78,-0.04583942,241.41095,-0.006325398,1291.28,0.00246571,0.0215,0.0233,13.22,-2,
5/23/18,"2,733.29",0.003243145,7557.82,-0.06206766,246.377533,0.020364379,1291.04,-0.000185879,0.0214,0.0233,12.58,-2,
5/24/18,"2,727.76",-0.002025263,7587.34,0.00389828,246.526825,0.000605765,1294.14,0.002398287,0.0212,0.0231938,12.53,2,
5/25/18,"2,721.33",-0.002360003,7480.14,-0.01422956,248.109344,0.006398741,1302.59,0.006508208,0.0209,0.0231813,13.22,-2,
5/29/18,"2,689.86",-0.011631573,7472.59,-0.00100985,247.422607,-0.002771718,1301.61,-0.00075263,0.0204,0.0230719,17.02,-1,
5/30/18,"2,724.01",0.012615876,7406.52,-0.00888097,251.801956,0.017545056,1299.6,-0.001545435,0.0206,0.0230031,14.94,-2,
5/31/18,"2,705.27",-0.006903333,7494.17,0.01176469,251.005692,-0.003167274,1303.04,0.002643471,0.0207,0.0232125,15.43,2,
6/1/18,"2,734.62",0.010790799,7541.45,0.00628909,256.410187,0.021302839,1297.47,-0.004283782,0.0209,0.0231781,13.46,2,
6/4/18,"2,746.87",0.004469595,7514.47,-0.00358398,263.606232,0.027677989,1291.18,-0.004859685,0.0212,0.0231381,12.74,-2,
6/5/18,"2,748.80",0.000702346,7633.76,0.01575002,263.825226,0.000830417,1290.45,-0.000565534,0.0213,0.0231919,12.4,2,
6/6/18,"2,772.35",0.008530901,7653.98,0.00264526,263.904816,0.000301632,1295.77,0.004114118,0.0214,0.0232088,11.64,2,
6/7/18,"2,770.37",-0.000714444,7678.24,0.00316458,261.665405,-0.008521885,1295.7,-0.000054023,0.0213,0.0232713,12.13,2,
6/8/18,"2,779.03",0.003121029,7624.92,-0.00696852,261.048309,-0.002361125,1296.04,0.000262372,0.0211,0.0232631,12.18,-2,
6/11/18,"2,782.00",0.001068137,6906.92,-0.09889802,259.396057,-0.006349411,1298.14,0.001619009,0.0213,0.0233263,12.35,-2,
6/12/18,"2,786.85",0.001741867,6582.36,-0.04813046,261.346863,0.007492431,1296.86,-0.000986513,0.0213,0.0233563,12.34,-2,
6/13/18,"2,775.63",-0.004034255,6349.9,-0.03595428,261.167755,-0.000685562,1293.28,-0.002764331,0.0212,0.0234063,12.94,-2,
6/14/18,"2,782.49",0.0024685,6675.35,0.04998257,265.656586,0.017041504,1300.32,0.005428761,0.0212,0.0233469,12.12,2,
6/15/18,"2,779.66",-0.00101762,6456.58,-0.03332187,264.014313,-0.006201127,1300.16,-0.000123054,0.0212,0.0232594,11.98,-2,
6/18/18,"2,773.75",-0.002128391,6734.82,0.04219132,263.845093,-0.000641156,1279.8,-0.015783518,0.0212,0.0232469,12.31,2,
6/19/18,"2,762.59",-0.004031518,6769.94,0.00520114,258.948242,-0.018733958,1281.32,0.001186981,0.0212,0.0233025,13.35,2,
6/20/18,"2,767.32",0.00171069,6776.55,0.0009759,261.078186,0.008191722,1272.22,-0.007127391,0.0212,0.0233188,12.79,1,
6/21/18,"2,749.76",-0.006365729,6729.74,-0.00693161,255.902603,-0.020023011,1266.95,-0.004150969,0.0211,0.0233506,14.64,-2,
6/22/18,"2,754.88",0.001860203,6083.69,-0.10092509,249.771515,-0.024250355,1267.51,0.000441909,0.0212,0.0233888,13.77,-2,
6/25/18,"2,717.07",-0.013819723,6249.18,0.02683884,237.997055,-0.04828826,1268.9,0.001096037,0.021,0.02337,17.33,2,
6/26/18,"2,723.06",0.002202151,6093.67,-0.02519973,240.853592,0.011930947,1264.14,-0.003758334,0.0212,0.0233563,15.92,-2,
6/27/18,"2,699.63",-0.008641586,6157.13,0.01036023,234.613022,-0.026251805,1256.2,-0.006300758,0.0211,0.0233438,17.91,2,
6/28/18,"2,716.31",0.00615968,5903.44,-0.04207553,239.728897,0.021571247,1251.04,-0.004116086,0.021,0.0233738,16.85,-2,
6/29/18,"2,718.37",0.000758116,6218.3,0.05196133,235.787491,-0.016577752,1249,-0.001631974,0.0211,0.0233575,16.09,2,
7/2/18,"2,726.71",0.003063261,6614.18,0.06171927,241.102402,0.02229081,1250.86,0.001488084,0.0214,0.023425,15.6,2,
7/3/18,"2,713.22",-0.004959629,6529.59,-0.01287168,235.727783,-0.02254407,1242.73,-0.006520742,0.0212,0.0233725,16.14,-2,
7/5/18,"2,736.61",0.008583856,6639.14,0.01663828,241.590103,0.024564823,1254.48,0.009410572,0.0213,0.0233863,14.97,2,
7/6/18,"2,759.82",0.008445518,6673.5,0.00516202,246.168518,0.018773833,1255.13,0.000518009,0.0212,0.0233144,13.37,2,
7/9/18,"2,784.17",0.008784291,6741.75,0.01017508,248.079483,0.007732857,1259.14,0.003189795,0.0213,0.0233313,12.69,2,
7/10/18,"2,793.84",0.003467249,6329.95,-0.0630272,252.060699,0.015920737,1257.01,-0.001693063,0.0213,0.0233744,12.64,-2,
7/11/18,"2,774.02",-0.007119486,6394.71,0.01017875,246.367569,-0.022845324,1253.47,-0.00282018,0.0211,0.02337,13.63,2,
7/12/18,"2,798.29",0.008710991,6228.81,-0.02628578,250.050186,0.014837038,1243.07,-0.008331579,0.021,0.0233919,12.58,-2,
7/13/18,"2,801.31",0.001078656,6238.05,0.00148233,248.149185,-0.007631524,1244.3,0.000988996,0.0211,0.02336,12.18,1,
7/16/18,"2,798.43",-0.001028665,6741.75,0.0776519,247.034424,-0.004502422,1242.41,-0.001520081,0.021,0.0233263,12.83,2,
7/17/18,"2,809.55",0.003965824,7321.04,0.08243286,252.498657,0.021878235,1241.91,-0.000402525,0.0209,0.0234194,12.06,2,
7/18/18,"2,815.62",0.002158182,7370.78,0.00677114,250.517975,-0.007875256,1225.76,-0.013089457,0.0209,0.023475,12.1,2,
7/19/18,"2,804.49",-0.003960827,7466.86,0.01295103,250.846451,0.001310329,1224.74,-0.000832483,0.0209,0.0234706,12.87,2,
7/20/18,"2,801.83",-0.000948898,7354.13,-0.0152125,249.711807,-0.004533522,1221.18,-0.002910972,0.0211,0.0234156,12.86,-2,
7/23/18,"2,806.98",0.001836362,7711.11,0.04740009,248.238739,-0.005916541,1231.1,0.008090474,0.0211,0.0233531,12.62,2,
7/24/18,"2,820.40",0.004769519,8424.27,0.08845468,247.542038,-0.002810522,1221.9,-0.007501054,0.0211,0.0233488,12.41,2,
7/25/18,"2,846.07",0.009060435,8181.39,-0.02925476,250.687195,0.012625509,1226.01,0.00335797,0.0213,0.0233688,12.29,-2,
7/26/18,"2,837.44",-0.003036903,7951.58,-0.02849141,253.643234,0.011722762,1230.72,0.00383437,0.0211,0.0233888,12.14,-2,
7/27/18,"2,818.82",-0.006583835,8165.01,0.0264873,250.836502,-0.011127349,1221.86,-0.007225076,0.0212,0.0234238,13.03,2,
7/30/18,"2,802.60",-0.005770789,8180.48,0.00189288,242.983551,-0.031807591,1220.13,-0.001416877,0.0213,0.0234313,14.26,1,
7/31/18,"2,816.29",0.004872837,7780.44,-0.05013794,243.710114,0.002985712,1220.21,0.000065565,0.0212,0.0234856,12.83,-2,
8/1/18,"2,813.36",-0.001040893,7624.91,-0.02019237,245.312561,0.006553695,1221.11,0.000737306,0.0213,0.0234825,13.15,-2,
8/2/18,"2,827.22",0.00491435,7567.15,-0.00760401,249.443054,0.016697492,1217.79,-0.002722541,0.0212,0.023405,12.19,-2,
8/3/18,"2,840.35",0.004633432,7434.39,-0.01769998,250.916107,0.005888,1207.25,-0.008692695,0.0212,0.02343,11.64,-2,
8/6/18,"2,850.40",0.003531982,6951.8,-0.06711591,252.837051,0.007626566,1214.74,0.006185016,0.0211,0.0234325,11.27,-2,
8/7/18,"2,858.45",0.002820202,6753.12,-0.028996,255.743347,0.011429177,1211.61,-0.002580008,0.0213,0.0234144,10.93,-2,
8/8/18,"2,857.70",-0.000262414,6305.8,-0.06853478,257.206451,0.005704683,1212.21,0.000495086,0.0211,0.023405,10.85,-2,
8/9/18,"2,853.58",-0.001442715,6568.23,0.04077455,255.255646,-0.007613497,1212.49,0.000230956,0.0211,0.02338,11.27,2,
8/10/18,"2,833.28",-0.007139312,6184.71,-0.06016427,253.59346,-0.006533143,1210.38,-0.001741736,0.0209,0.0231925,13.16,-2,
8/13/18,"2,821.93",-0.004014037,6297.57,0.01808373,254.917236,0.005206494,1209.85,-0.000437975,0.021,0.0231375,14.78,2,
8/14/18,"2,839.96",0.00636893,6199.71,-0.01566133,260.202301,0.020520482,1193.13,-0.013916279,0.0209,0.0231519,13.31,-2,
8/15/18,"2,818.37",-0.007631209,6308.52,0.01739858,257.863342,-0.009029647,1191.11,-0.001694461,0.0208,0.0231175,14.64,2,
8/16/18,"2,840.69",0.007888214,6334.73,0.00414609,256.231018,-0.006350311,1178.03,-0.011042094,0.0208,0.0232225,13.45,2,
8/17/18,"2,850.13",0.003317607,6580.63,0.03808329,243.670303,-0.050263357,1175.22,-0.002388188,0.0208,0.0231188,12.64,2,
8/20/18,"2,857.05",0.002425075,6308.53,-0.0422278,246.676102,0.012260054,1185.8,0.008962288,0.0207,0.0230963,12.49,-2,
8/21/18,"2,862.96",0.0020664,6488.76,0.02816876,252.130386,0.02187021,1193.05,0.006095401,0.0208,0.0231025,12.86,2,
8/22/18,"2,861.82",-0.000398231,6376.71,-0.01741916,261.585754,0.036815802,1193.82,0.000645196,0.0208,0.0231175,12.25,-2,
8/23/18,"2,856.98",-0.001692694,6534.88,0.02450169,265.586884,0.015179873,1193.61,-0.000175921,0.0209,0.0231138,12.41,2,
8/24/18,"2,874.69",0.006179706,6719.96,0.02792822,270.94165,0.01996145,1188.21,-0.004534355,0.0209,0.0231725,11.99,2,
8/27/18,"2,896.74",0.007641141,6884.64,0.02421064,274.60437,0.013427923,1205.26,0.014247338,0.0211,0.02316,12.16,2,
8/28/18,"2,897.52",0.000269242,7096.28,0.03027786,273.091461,-0.005524646,1210.26,0.004139901,0.0211,0.0231475,12.5,2,
8/29/18,"2,914.04",0.005685242,7047.16,-0.006946,277.333801,0.015415077,1202.18,-0.006698637,0.0212,0.0231263,12.25,-2,
8/30/18,"2,901.13",-0.004440172,6978.23,-0.0098294,276.656616,-0.002444755,1204.52,0.001944572,0.021,0.0232125,13.53,-2,
8/31/18,"2,901.52",0.000134469,7037.58,0.00846906,279.514709,0.010277834,1205.37,0.000705426,0.0208,0.0232075,12.86,2,
9/4/18,"2,896.72",-0.001655692,7361.66,0.04502109,282.522156,0.010702059,1198.55,-0.005674081,0.021,0.0232275,13.16,2,
9/5/18,"2,888.60",-0.002807063,6792.83,-0.08041781,277.264099,-0.018786498,1192.14,-0.005362481,0.0209,0.0231681,13.91,-2,
9/6/18,"2,878.05",-0.003658991,6529.17,-0.03958781,271.587769,-0.020685116,1200.65,0.007113065,0.0208,0.0232706,14.65,-2,
9/7/18,"2,871.68",-0.002215798,6467.07,-0.00955668,270.731293,-0.003158571,1200.23,-0.000349872,0.021,0.0233125,14.88,-2,
9/10/18,"2,877.13",0.001896028,6329.7,-0.0214703,273.589417,0.010501714,1193.39,-0.005715208,0.021,0.0233425,14.16,-2,
9/11/18,"2,887.89",0.003732866,6321.2,-0.00134378,271.667389,-0.007050021,1193.45,0.000050276,0.0212,0.0233425,13.22,-1,
9/12/18,"2,888.92",0.000356608,6351.8,0.00482917,267.086517,-0.017005844,1195.01,0.001306281,0.0212,0.023315,13.14,2,
9/13/18,"2,904.18",0.005268352,6517.31,0.02572348,270.213501,0.011639751,1204.06,0.007544626,0.021,0.0233413,12.37,2,
9/14/18,"2,904.98",0.000275444,6512.71,-0.00070606,275.282349,0.018584904,1205.38,0.00109569,0.021,0.0233713,12.07,-1,
9/17/18,"2,888.80",-0.005585291,6281.2,-0.03619461,272.792725,-0.009085037,1194.5,-0.009067182,0.021,0.0233875,13.68,-2,
9/18/18,"2,904.31",0.005354653,6371.3,0.01424249,269.894806,-0.010679982,1196.91,0.002015548,0.0213,0.023375,12.79,2,
9/19/18,"2,907.95",0.001252488,6398.54,0.00426631,270.850861,0.003536065,1201.41,0.003752631,0.0215,0.0235338,11.75,2,
9/20/18,"2,930.75",0.007810014,6519.67,0.01875392,265.1745,-0.021180241,1203.77,0.001962432,0.0215,0.0236638,11.8,2,
9/21/18,"2,929.67",-0.000368601,6734.95,0.03248662,262.356262,-0.010684741,1206.85,0.002555361,0.0215,0.0237263,11.68,2,
9/24/18,"2,919.37",-0.003521882,6595.41,-0.02093643,264.596893,0.008504151,1202.215,-0.003847971,0.0216,0.0237363,12.2,-2,
9/25/18,"2,915.56",-0.001305948,6446.47,-0.02284126,267.295654,0.010147855,1197.58,-0.003862835,0.0216,0.02381,12.42,-2,
9/26/18,"2,905.97",-0.0032947,6495,0.00749996,265.811829,-0.005566716,1199.5,0.001601949,0.0214,0.0238613,12.89,2,
9/27/18,"2,914.00",0.002759476,6676.75,0.02759869,266.289856,0.001796751,1195.56,-0.003290108,0.0215,0.02396,12.41,2,
9/28/18,"2,913.98",-0.00000687,6644.13,-0.00489758,279.853302,0.049680145,1182.49,-0.01099231,0.0214,0.0239838,12.12,-2,
10/1/18,"2,924.59",0.003634493,6589.62,-0.00823807,288.158661,0.02924569,1188.01,0.004657254,0.0214,0.0239813,12,-2,
10/2/18,"2,923.43",-0.000396769,6556.1,-0.00509977,285.290619,-0.010002858,1190.76,0.00231212,0.0212,0.024075,12.05,-2,
10/3/18,"2,925.51",0.000711267,6502.59,-0.00819535,285.539581,0.000872281,1205.16,0.012020579,0.0216,0.0240825,11.61,-2,
10/4/18,"2,901.61",-0.008203036,6576.69,0.01133102,278.130493,-0.026290254,1197.72,-0.006192589,0.0216,0.0240963,14.22,2,
10/5/18,"2,885.57",-0.005543315,6622.48,0.00693834,268.739594,-0.034347544,1196.94,-0.000651449,0.0216,0.0240806,14.82,2,
10/8/18,"2,884.43",-0.000395194,6652.23,0.00448221,264.666595,-0.015271957,1200.81,0.003228029,0.02165,0.0241425,15.69,2,
10/9/18,"2,880.34",-0.00141891,6642.64,-0.00144266,264.437592,-0.000865625,1188.41,-0.01038005,0.0217,0.0242044,15.95,-1,
10/10/18,"2,785.68",-0.033416389,6585.53,-0.00863466,244.669983,-0.077694982,1187.93,-0.000403983,0.0216,0.0242519,22.96,-2,
10/11/18,"2,728.37",-0.02078758,6256.24,-0.05129545,234.153824,-0.043932027,1195.76,0.00656967,0.0212,0.0243631,24.98,-2,
10/12/18,"2,767.13",0.014106236,6274.58,0.00292718,245.516449,0.04738568,1220.72,0.020658882,0.0212,0.0243644,21.31,2,
10/15/18,"2,750.79",-0.005922482,6596.54,0.05003872,234.402786,-0.046323004,1227.46,0.005506145,0.0213,0.0244881,21.3,2,
10/16/18,"2,809.92",0.021267828,6596.11,-0.00006519,244.809418,0.043439079,1226.87,-0.000480783,0.0213,0.0244456,17.62,-1,
10/17/18,"2,809.21",-0.000252694,6544.43,-0.00786578,242.050888,-0.011332037,1224.74,-0.001737634,0.0213,0.0244963,17.4,-2,
10/18/18,"2,768.78",-0.014496491,6476.71,-0.01040164,238.535568,-0.014629554,1221.14,-0.002943728,0.021,0.02469,20.06,-2,
10/19/18,"2,767.78",-0.000361235,6465.41,-0.00174624,228.218567,-0.044214634,1226.34,0.004249275,0.0211,0.0247719,19.89,-1,
10/22/18,"2,755.88",-0.004308797,6487.16,0.00335841,230.260056,0.008905552,1225.74,-0.00048938,0.0211,0.0248738,19.64,2,
10/23/18,"2,740.69",-0.005527076,6475.74,-0.00176195,220.142227,-0.044935525,1233.16,0.006035237,0.0209,0.0248988,20.71,-1,
10/24/18,"2,656.10",-0.031350774,6495.84,0.00309909,198.582108,-0.103071167,1230.7,-0.001996867,0.0207,0.02508,25.23,2,
10/25/18,"2,705.57",0.018453718,6476.29,-0.00301416,206.977097,0.041405488,1235.06,0.003536439,0.0205,0.0250925,24.22,-2,
10/26/18,"2,658.69",-0.017479138,6474.75,-0.00023782,197.466751,-0.047037924,1235.04,-0.000016194,0.0206,0.0252038,24.16,-1,
10/29/18,"2,641.25",-0.006581208,6332.63,-0.02219437,184.849365,-0.066028971,1232.3,-0.002221016,0.0206,0.0252663,24.7,-2,
10/30/18,"2,682.63",0.015545323,6334.27,0.00025894,202.157211,0.089504417,1227.65,-0.003780569,0.0205,0.02541,23.35,1,
10/31/18,"2,711.74",0.010792879,6317.61,-0.0026336,209.954712,0.037846183,1220.08,-0.006185342,0.0205,0.025585,21.23,-2,
11/1/18,"2,740.37",0.010502499,6377.78,0.0094791,217.204468,0.033947308,1223.55,0.002840039,0.0202,0.025815,19.34,2,
11/2/18,"2,723.06",-0.006336721,6388.44,0.00167003,214.02771,-0.014733666,1231.65,0.006598264,0.0206,0.0259238,19.51,1,
11/5/18,"2,738.31",0.005584694,6419.66,0.00487505,210.890808,-0.014764991,1231.31,-0.000276091,0.0206,0.0258925,19.96,2,
11/6/18,"2,755.45",0.006239788,6461.01,0.0064205,210.183762,-0.003358297,1231.71,0.000324805,0.0207,0.0259125,19.91,2,
11/7/18,"2,813.89",0.020987079,6530.14,0.01064273,212.902405,0.012851663,1228.97,-0.002227028,0.0207,0.0260113,16.36,2,
11/8/18,"2,806.83",-0.002512069,6453.72,-0.01177167,205.134796,-0.037166564,1224.11,-0.003962371,0.0207,0.0261463,16.72,-2,
11/9/18,"2,781.01",-0.009241586,6385.62,-0.01060812,204.816132,-0.001554645,1220.45,-0.002994406,0.0204,0.0261813,17.36,-2,
11/12/18,"2,726.22",-0.019898151,6371.27,-0.00224977,188.753098,-0.081672858,1208.51,-0.009831447,0.0203,0.0261413,20.45,-2,
11/13/18,"2,722.18",-0.001483019,6359.49,-0.00185064,198.482544,0.050261356,1202.29,-0.005160124,0.0202,0.0261613,20.02,-1,
11/14/18,"2,701.58",-0.007596189,5738.35,-0.10277647,196.371338,-0.010693708,1201.36,-0.000773823,0.02,0.02629,21.25,-2,
11/15/18,"2,730.20",0.010538033,5648.03,-0.0158649,201.549744,0.026028771,1210.76,0.007794013,0.02,0.0264,19.98,-2,
11/16/18,"2,736.27",0.002220838,5575.55,-0.01291584,163.74733,-0.20771165,1213.01,0.001856612,0.0202,0.026445,18.14,-2,
11/19/18,"2,690.73",-0.016783162,4871.49,-0.13499112,144.099258,-0.127822215,1219.96,0.005713197,0.0199,0.0264581,20.1,-2,
11/20/18,"2,641.89",-0.018317995,4451.87,-0.09007561,148.461075,0.029820449,1222.75,0.002284349,0.0197,0.0265313,22.48,-2,
11/21/18,"2,649.93",0.003038669,4602.17,0.0332037,144.109207,-0.029751409,1221.77,-0.000801793,0.0197,0.0267694,20.8,2,
11/23/18,"2,632.56",-0.00657642,4347.11,-0.05701667,144.39801,0.002002051,1225.82,0.003309381,0.0196,0.0269119,21.52,-2,
11/26/18,"2,673.45",0.015412976,3779.13,-0.14001743,152.414566,0.054030771,1224.36,-0.001191749,0.0196,0.0270681,18.9,-2,
11/27/18,"2,682.17",0.003256384,3820.72,0.01094506,153.091766,0.004433303,1220.55,-0.003116682,0.0191,0.02706,19.02,2,
11/28/18,"2,743.79",0.022714051,4257.42,0.10822446,159.405457,0.040413481,1212.8,-0.006369841,0.0194,0.0270663,18.49,2,
11/29/18,"2,737.80",-0.002185494,4278.85,0.00502094,156.863495,-0.016075032,1223.29,0.008612215,0.0198,0.0273813,18.79,2,
